severity,filename,paired_clean_reference_available,coherence_before,contrast_before,fragmentation_before,continuity_before,ridge_coverage_before,coherence_after,contrast_after,fragmentation_after,continuity_after,ridge_coverage_after,delta_coherence,delta_contrast,delta_fragmentation,delta_continuity,delta_ridge_coverage
Easy,405__M_Left_middle_finger_Obl.BMP,False,0.6880563497543335,0.15605463087558746,5.276289418790134,19.016949152542374,0.3730621337890625,0.8119300603866577,0.14065083861351013,1.7517624439222388,31.920529801324502,0.3571319580078125,0.12387371063232422,-0.015403792262077332,-3.5245269748678956,12.903580648782128,-0.01593017578125
Easy,220__F_Right_index_finger_Zcut.BMP,False,0.6986669301986694,0.2067161500453949,4.068286376943843,20.884476534296027,0.4013214111328125,0.7597048282623291,0.19898025691509247,3.13959721265028,24.44298245614035,0.398529052734375,0.06103789806365967,-0.007735893130302429,-0.9286891642935631,3.558505921844322,-0.0027923583984375
Easy,515__M_Left_thumb_finger_Obl.BMP,False,0.6698340177536011,0.15892863273620605,15.46793959700739,8.492331288343559,0.3324432373046875,0.8054928779602051,0.14383727312088013,9.241967150313652,12.7125,0.3186492919921875,0.135658860206604,-0.015091359615325928,-6.2259724466937385,4.2201687116564415,-0.0137939453125
Easy,331__M_Right_middle_finger_Obl.BMP,False,0.677392840385437,0.20751675963401794,1.7301038062283738,33.167883211678834,0.3880615234375,0.7244182825088501,0.2008596956729889,1.5498330948974726,37.0,0.38397216796875,0.047025442123413086,-0.006657063961029053,-0.18027071133090122,3.8321167883211658,-0.00408935546875
Easy,139__M_Right_little_finger_Obl.BMP,False,0.6467084288597107,0.17267410457134247,4.237801186584332,20.23643410852713,0.3780670166015625,0.719515323638916,0.16268333792686462,3.13389138592223,25.22680412371134,0.3700408935546875,0.07280689477920532,-0.009990766644477844,-1.1039098006621022,4.990370015184208,-0.008026123046875
Easy,299__M_Left_ring_finger_CR.BMP,False,0.660378098487854,0.1507212519645691,2.3334915361493436,27.583732057416267,0.38580322265625,0.7666827440261841,0.1368054300546646,0.9323442377072438,46.45132743362832,0.3764190673828125,0.10630464553833008,-0.01391582190990448,-1.4011472984420998,18.867595376212055,-0.0093841552734375
Easy,7__M_Left_ring_finger_Zcut.BMP,False,0.5982761383056641,0.17398622632026672,1.050685046650416,46.29661016949152,0.363067626953125,0.628299355506897,0.16947512328624725,0.7981181214819792,54.1958762886598,0.363250732421875,0.03002321720123291,-0.00451110303401947,-0.2525669251684368,7.899266119168274,0.00018310546875
Easy,294__M_Left_ring_finger_Zcut.BMP,False,0.6596493721008301,0.20330572128295898,4.016064257028113,23.453271028037385,0.341949462890625,0.704982578754425,0.1984139233827591,3.008666756477615,29.86060606060606,0.3397979736328125,0.04533320665359497,-0.00489179790019989,-1.0073975005504976,6.407335032568675,-0.0021514892578125
Easy,17__M_Right_little_finger_Obl.BMP,False,0.6376668214797974,0.1516110897064209,2.8750759263008705,26.6010101010101,0.3768157958984375,0.7287277579307556,0.13893583416938782,1.4914897350412353,37.78761061946903,0.34783935546875,0.09106093645095825,-0.012675255537033081,-1.3835861912596352,11.186600518458928,-0.0289764404296875
Easy,143__M_Right_middle_finger_CR.BMP,False,0.6908527612686157,0.19975881278514862,6.463845557183487,14.987381703470032,0.354095458984375,0.761623740196228,0.19007478654384613,4.464285714285714,19.3,0.34521484375,0.0707709789276123,-0.00968402624130249,-1.9995598428977726,4.312618296529969,-0.008880615234375
